place_id,place_name,description,category,city,price,rating,time_minutes,lat,long,rating_count
399,Taman Pelangi,kalau pelangi biasanya ada di siang hari pasca hujan maka di taman pelangi yogyakarta pengunjung justru bisa menikmatinya setiap malam hari ya ini lantaran taman ini merupakan taman lampion beraneka warna dan rupa buka sejak petang taman ini memang sangat cocok dijadikan pilihan destinasi rekreasi keluarga saat malam hari namun karena merupakan taman outdoor alias terbuka maka pilihan paling tepat untuk datang ialah saat cuaca tidak hujan,Taman Hiburan,Surabaya,0,45,20.0,-7.3275604,112.7312242,17
400,Hutan Bambu Keputih,surabaya menjadi kota metropolitan kedua setelah jakarta kepadatan penduduk surabaya pun cukup tinggi dan karena terletak di pesisir suhu kota terasa panas meski begitu masih ada tempat sejuk teduh dan asri di tengah kota surabaya ialah hutan bambu surabaya tepatnya berada di keputih mendengar nama hutan bambu mungkin yang terlintas adalah hutan di pedesaan tapi jangan salah di tengah kota pun dapat terwujud tempat asri seperti ini suasananya yang asri membuat pengunjung berbondongbondong datang ke lokasi ini dan sekarang taman rekreasi ini tengah menjadi favorit pengunjung menghabiskan waktu luang,Cagar Alam,Surabaya,0,43,25.0,-7.294190899999999,112.8017238,23
401,Taman Keputran,ntah mengapa nama taman ini disebut dengan taman keputran namun jika dikaitkan dengan lokasi taman berada di persimpangan jalan keputran surabaya selain itu di seberang sungai terdapat juga sebuah taman yang bernama taman lalu lintas surabaya keunikan taman keputran dibandingkan dengan taman lainnya adalah adanya lampu yang kerangka tiangnya mirip dengan manusia dengan gaya pose yang berbedabeda itu membuat taman ini terlihat ada sentuhan kreatif dan inovatif lampulampu itu terang dan indah pada malam hari untuknya taman ini cukup representatif sebagai pilihan mendapatkan tempat tongkrongan yang tenang pada malam hari tak hanya itu jalur pijat refleksi kaki juga tersedia disana cocok untuk pengunjung yang ingin mencoba pengobatan refleksi kaki sederhana melalui pemahaman tentang jalur refleksi secara mendalam sebagian orang memilih sarana ini dalam usaha menyembuhkan penyakitx000d,Taman Hiburan,Surabaya,0,43,,-7.2732153,112.744102,26
402,Food Junction Grand Pakuwon,food junction grand pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya tempatnya yang terletak di area tandes surabaya barat strategis dengan suasana romantis dan unik dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi sehingga tidak heran apabila banyak warga surabaya yang menghabiskan waktu sore hari ditempat ini,Pusat Perbelanjaan,Surabaya,0,45,120.0,-7.251022000000003,112.6620053,30
403,Taman Barunawati,taman barunawati yang lokasinya berada di kota surabaya bagian utara taman yang satu ini bisa menjadi referensi untuk dikunjungi karena cukup recommended terutama bagi warga surabaya atau bahkan warga luar surabaya layaknya taman pada umumnya memanglah menjadi tempat berlibur yang paling murah namun ada manfaat tersendiri yang bisa dirasakan oleh pengunjung seperti pikiran jadi tenang selain itu kita juga bisa mengajak anak atau anggota keluarga yang masih kecil untuk sekedar bermain di playground yang ada di dalam taman barunawati taman yang diresmikan pada 9 oktober 2019 itu sekarang kondisinya nampak indah dan asri sehingga dapat mengalihkan perhatian bagi siapa saja yang melewati jalan perak barat surabaya berkunjung ke taman ini pun kita tidak perlu merogoh kocek sepeser pun namun pengunjung masih dapat menikmati pemandangan dan semua fasilitas yang ada di dalamnya,Taman Hiburan,Surabaya,0,42,30.0,-7.222055899999998,112.7319967,16
404,Kenjeran Park,kenjeran park merupakan salah satu tempat wisata kekinian di surabaya tempat wisata ini berlokasi tepat di jalan sukolilo desa sukolilo baru kecamatan bulak surabaya jawa timur dulunya kenjeran park merupakan tempat yang kumuh dan kurang terawat tetapi tempat ini kembali terawat hingga bertransformasi menjadi destinasi wisata modern dan kekinian di tengah kota surabaya kenjeran park terdiri dari beberapa kawasan wisata yang bisa pengunjung pilih bagi yang membawa anakanak dan suka berenang pengunjung bisa mengunjungi atlantis land kenjeran lalu pengunjung juga bisa menyambangi beberapa tempat yang ikonik dari kenjeran park salah satunya adalah pagoda tian ti pagoda tian ti ini punya desain yang terinspirasi dari pagoda tian tan di beijing china namun pagoda tian ti terdiri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter tempat ikonik lainnya adalah patung buddha 4 wajah patung buddha memiliki ketinggian 36 meter tempat menarik lainnya yang bisa pengunjung sambangi adalah klenteng sanggar agung di klenteng ini pengunjung bisa melihat patung dewi kwan im dan sepasang naga merah keemasan yang langsung menghadap ke pantai,Taman Hiburan,Surabaya,35000,42,120.0,-7.252296400000001,112.7966952,20
405,Surabaya North Quay,surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata berbagai tempat belanja dari tradisional hingga modern ada di ibukota jawa timur ini namun apakah tidak bosan wisata belanja saja di surabaya jika bosan datanglah ke surabaya north quay objek wisata baru di surabaya surabaya north quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar namun tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga surabaya dan sekitarnya bahkan tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini menjadi daya tarik utamanya,Taman Hiburan,Surabaya,50000,44,,-7.1968193,112.7324578,25
406,Kebun Bibit Wonorejo,meskipun namanya kebun bibit namun kawasan ini rasanya lebih cocok disebut sebagai taman kawasan kebun bibit wonorejo ini terbagi menjadi 2 bagian yaitu taman aktif dan taman pasif yang total keduanya mempunyai luas sebesar 59 hektare cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem selain mall taman kota di surabaya seperti kebun bibit wonorejo ini juga pilihan yang tepat pengunjung akan dimanjakan dengan udara sejuk hal ini karena banyaknya pepohonan yang menjulang tinggi,Cagar Alam,Surabaya,0,44,30.0,-7.312365499999999,112.7889021,25
407,Taman Ekspresi Dan Perpustakaan,taman ekspresi surabaya tidak hanya menyuguhkan taman yang rindang dan asri taman di jalan gentengkali ini juga punya fasilitas penunjang berupa perpustakaan di sisi barat perpustakaan yang dikelola dinas perpustakaan dan kearsipan kota surabaya tersebut memiliki 3412 koleksi buku bukubuku yang ada di perpustakaan sangat lengkap dan baru dari cetakan 2009 sampai terbaru 2019 mulai buku bahasa filsafat psikologi agama matematika ilmu alam ilmu sosial keluarga teknologi seni sastra geografis sejarah hingga bacaan untuk anakanak,Taman Hiburan,Surabaya,0,45,45.0,-7.2573072,112.7437199,24
408,Kebun Binatang Surabaya,kebun binatang surabaya kbs dialek arekan kebon binatang suroboyo adalah salah satu kebun binatang yang populer di indonesia dan terletak di surabaya kbs merupakan kebun binatang yang pernah terlengkap seasia tenggara di dalamnya terdapat lebih dari 981 spesies satwa yang berbeda yang terdiri lebih dari 2806 binatang termasuk di dalamnya satwa langka indonesia maupun dunia terdiri dari mamalia aves reptilia dan piscesx000d,Cagar Alam,Surabaya,15000,43,180.0,-7.295954599999999,112.7366094,22
409,Rumah Batik,di rumah batik ini terdapat sekitar 2000 lembar batik yang memiliki ragam corak yang beraneka macam aneka batik tersebut terbuat dari berbagai macam jenis bahan yaitu seperti prima primis santio sutra prishmina dan sarimpit tidak hanya kain batik saja yang dapat anda temukan di rumah batik ini melainkan juga ada sarung batik baju batik celana batik rok batik selendang batik dan lain sebagainya untuk anda yang ingin segera mengunjungi rumah batik di surabaya ini maka berikut informasi alamat dari rumah batik itu sendiri jadi rumah batik tersebut pada mulanya terletak di jalan tambak dukuh 1 no4 rt01 rw09 kelurahan kapasari kecamatan genteng surabaya di tempat ini anda akan melihat berbagai macam batik yang di pajang yaitu mulai dari batik surabaya bangkalan sidoarjo sumenep mojokerto ponorogo tuban jombang dan bojonegoro karena koleksi yang di miliki di rumah batik surabaya ini sangat beragam tentu saja membuat banyak pengunjung yang ingin datang ke lokasi ini setelah itu rumah batik ini di pindah di lokasi jalan margorejo no 143 surabayax000d,Budaya,Surabaya,0,45,15.0,-7.278735999999999,112.718453,15
410,Ciputra Waterpark,ciputra waterpark surabaya bermain air di waterpark memang bisa menjadi alternatif rekreasi kaum urban di berbagai kota besar tidak hanya jakarta surabaya sebagai salah satu kota metropolis di indonesia juga sudah mulai bergeliat membangun tempat rekreasi keluarga salah satunya waterpark yang bisa menjadi tujuan wisata keluarga adalah ciputra waterpark surabaya berlokasi di waterpark boulevard citraland the singapore of surabaya surabaya waterpark yang berdiri di areal seluas 5 hektar menawarkan beragam aktivitas dan atraksi menarik tidak salah jika waterpark yang satu ini mengklaim sebagai water attraction terbesar indonesia,Taman Hiburan,Surabaya,95000,43,90.0,-7.2861707,112.6333338,20
411,Masjid Muhammad Cheng Hoo,masjid cheng hoo surabaya adalah masjid bernuansa muslim tionghoa yang berlokasi di jalan gading ketabang genteng surabaya atau 1000 m utara gedung balaikota surabaya masjid ini didirikan atas prakarsa para sespuh penasehat pengurus piti dan pengurus yayasan haji muhammad cheng ho indonesia jawa timur serta tokoh masyarakat tionghoa di surabaya pembangunan masjid ini diawali dengan peletakkan batu pertama 15 oktober 2001 bertepatan dengan isra miraj nabi muhammad saw sedangkan pembangunannya baru dilaksanakan 10 maret 2002 dan baru diresmikan pada 13 oktober 2002 masjid cheng ho atau juga dikenal dengan nama masjid muhammad cheng ho surabaya ialah bangunan masjid yang menyerupai kelenteng rumah ibadah umat tri dharma gedung ini terletak di areal komplek gedung serba guna piti pembina imam tauhid islam jawa timur jalan gading no2 belakang taman makam pahlawan kusuma bangsa surabaya masjid ini didominasi warna merah hijau dan kuning ornamennya kental nuansa tiongkok lama pintu masuknya menyerupai bentuk pagoda terdapat juga relief naga dan patung singa dari lilin dengan lafaz allah dalam huruf arab di puncak pagoda di sisi kiri bangunan terdapat sebuah beduk sebagai pelengkap bangunan masjidselain surabaya di palembang juga telah ada masjid serupa dengan nama masjid cheng ho palembang atau masjid al islam muhammad cheng hoo sriwijaya palembang nama masjid ini merupakan bentuk penghormatan pada cheng ho laksamana asal cina yang beragama islam dalam perjalanannya di kawasan asia tenggara cheng ho bukan hanya berdagang dan menjalin persahabatan juga menyebarkan agama islam,Tempat Ibadah,Surabaya,0,47,,-7.252275399999999,112.7468796,20
412,Masjid Nasional Al-Akbar,masjid nasional al akbar atau biasa disebut masjid agung surabaya ialah masjid terbesar kedua di indonesia yang berlokasi di kota surabaya jawa timur setelah masjid istiqlal di jakarta posisi masjid ini berada di wilayah kelurahan pagesangan kecamatan jambangan surabaya dan tepat di samping jalan tol surabayagempol ciri yang mudah dilihat adalah kubahnya yang besar didampingi 4 kubah kecil yang berwarna biru serta memiliki satu menara yang tingginya 99 meter masjid nasional alakbar surabaya dibangun sejak tanggal 4 agustus 1995 atas gagasan wali kota surabaya saat itu h soenarto soemoprawiro pembangunan masjid ini ditandai dengan peletakan batu pertama oleh wakil presiden ri try sutrisno namun karena krisis moneter pembangunannya dihentikan sementara waktu tahun 1999 masjid ini dibangun lagi dan selesai tahun 2001 pada 10 november 2000 masjid ini diresmikan oleh presiden ri kh abdurrahman wahidx000d,Tempat Ibadah,Surabaya,0,49,,-7.336614099999998,112.7151806,15
413,Museum TNI AL Loka Jala Crana,museum loka jala crana berdiri pada tanggal 19 september 1969 oleh ibu r mulyadi isteri panglima angkatan laut laksamana r moeljadi dengan nama museum akabri laut pada tahun 1973 tepatnya pada tanggal 10 juli 1973 statusnya ditingkatkan menjadi museum tni angkatan laut selanjutnya tanggal 6 oktober 1979 namanya berubah kembali menjadi museum tni angkatan laut loka jala crana loka jala crana berarti tempat untuk menyimpan mengabadikan dan menyajikan peralatan atau sarana yang dipergunakan oleh tni angkatan laut di dalam museum ini terdapat beberapa koleksi peralatan pertempuran angkatan laut disamping itu juga satu koleksi berupa planetarium dan astronavigasi museum ini menyuguhkan dan menyelamatkan objek bendabenda bersejarah yang pernah dimiliki serta dipakai oleh prajuritprajurit tni angkatan laut sejak dari zaman revolusi fisik hingga saat ini di antaranya berupa berbagai jenis meriam kapal perang pesawat helikopter artileri medan replica kri dewaruci ada juga benda bersejarah lain seperti meriam kapal hrms de zeven provencienx000d,Budaya,Surabaya,2000,45,,-7.227185,112.718997,27
414,Jembatan Merah,jembatan merah merupakan salah satu monumen sejarah di surabaya jawa timur yang dibiarkan seperti adanya sebagai jembatan jembatan yang menjadi salah satu judul lagu ciptaan gesang ini semasa zaman voc dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati kalimas menuju gedung karesidenan surabaya yang sudah tidak berbekas laginkawasan jembatan merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari perjanjian paku buwono ii dari mataram dengan voc pada 11 november 1743 dalam perjanjian itu sebagian daerah pantai utara termasuk surabaya diserahkan penguasaannya kepada voc sejak saat itulah surabaya berada sepenuhnya dalam kekuasaan belanda kini posisinya sebagai pusat perniagaan terus berlangsung di sekitar jembatan terdapat indikatorindikator ekonomi termasuk salah satunya plaza jembatan merahnperubahan fisiknya terjadi sekitar tahun 1890an ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi kini kondisi jembatan yang menghubungkan jalan rajawali dan jalan kembang jepun di sisi utara surabaya itu hampir sama persis dengan jembatan lainnya pembedanya hanyalah warna merah,Budaya,Surabaya,0,45,30.0,-7.2367447,112.7383009,21
415,Museum De Javasche Bank,museum bank indonesia bahasa indonesia museum bank indonesia adalah museum bank yang terletak di surabaya indonesia secara resmi didirikan oleh bank indonesia dan dibuka pada 27 januari 2012 setelah direstorasi museum ini menempati gedung yang dulunya bernama de javasche bank bank sentral hindia belanda setelah kemerdekaan indonesia gedung ini terus berfungsi sebagai kantor cabang bank indonesia di surabaya hingga tahun 1973 museum tutup pada hari senin dan hari libur nasional tidak ada biaya masuk,Budaya,Surabaya,5000,46,60.0,-7.2353939,112.7367646,17
